NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_has_oa_path	embargo	embargo_published_version	embargo_accepted_version	sherpa_oa_green	additional_oa_fee	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_uri	sherpa_created	sherpa_last_modified	sherpa_id	DOAJ_pissn	ISSN_old	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ_license	DOAJ_author_holds_copyright_without_restrictions	DOAJ_last_updated	DOAJ_APC	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip	not_sherpa_and_not_doaj_or_not_oa	first_year	last_year	PMIDs	PMIDs_2021	PMIDs_2022	DOIs	unconquerables	lenght_years_pubmed	DOIs_ratio
0364441	Clinical nephrology	Clin Nephrol	Germany	München-Deisenhofen	Dustri-Verlag Dr. Karl Feistle.	1973		Monthly		0301-0430	0301-0430	eng	N	1972.0	Y	Y	IM	http://www.dustri.com/nc/journals-in-english/mag/clinical-nephrology.html	Y	0301-0430	yes						Clinical Nephrology		0301-0430	http://www.dustri.com/nc/de/englischsprachige-zeitschriften/mag/clinical-nephrology.html	782.0	de	commercial_publisher	https://www.dustri.com/	Dustri-Verlag	https://v2.sherpa.ac.uk/id/publisher_policy/4068	2010-09-09 13:42:50	2022-10-28 14:16:06	15107.0																													yes	1972.0	2022.0	7264.0	123.0	106.0	3049.0	1.0	50.0	0.41974118942731276
8214420	Clinical neuropathology	Clin Neuropathol	Germany	Munich	Dustri-Verlag	1982		Bimonthly		0722-5091	0722-5091	eng	N	1982.0	Y	Y	IM	http://www.dustri.com/nc/journals-in-english/mag/clinical-neuropathology.html	Y	0722-5091	yes						Clinical Neuropathology		0722-5091	http://www.dustri.com/nc/de/englischsprachige-zeitschriften/mag/clinical-neuropathology.html	782.0	de	commercial_publisher	https://www.dustri.com/	Dustri-Verlag	https://v2.sherpa.ac.uk/id/publisher_policy/4068	2010-09-09 13:42:50	2022-10-28 14:15:48	15108.0																													yes	1982.0	2022.0	1844.0	49.0	48.0	755.0	1.0	40.0	0.4094360086767896
0372604	La Clinica terapeutica	Clin Ter	Italy	Roma	Societa Editrice Universo	1951		Bimonthly	1972-6007	0009-9074	0009-9074	ita	N	1965.0	Y	Y	IM	http://www.clinicaterapeutica.it/ojs/index.php/1/index	Y	1972-6007																																																yes	1958.0	2022.0	7827.0	108.0	106.0	981.0	1.0	64.0	0.12533537753928709
101660017	Cold Spring Harbor molecular case studies	Cold Spring Harb Mol Case Stud	United States	[Cold Spring Harbor, NY]	Cold Spring Harbor Laboratory Press	2015			2373-2873		2373-2873	eng	N	2017.0	Y	Y	IM	http://www.molecularcasestudies.org	Y	2373-2873																																																yes	2015.0	2022.0	437.0	54.0	68.0	437.0	1.0	7.0	1.0
101513680	Cold Spring Harbor perspectives in biology	Cold Spring Harb Perspect Biol	United States	Woodbury, NY	Cold Spring Harbor Laboratory Press	2009		Monthly	1943-0264		1943-0264	eng	N	2009.0	Y	Y	IM	http://cshperspectives.cshlp.org/content/by/year	Y	1943-0264																																																yes	2009.0	2022.0	1551.0	62.0	104.0	1551.0	1.0	13.0	1.0
101571139	Cold Spring Harbor perspectives in medicine	Cold Spring Harb Perspect Med	United States	Woodbury, NY	Cold Spring Harbor Laboratory Press	2011		Monthly	2157-1422		2157-1422	eng	N	2011.0	Y	Y	IM	http://perspectivesinmedicine.cshlp.org/content/by/year	Y	2157-1422																																																yes	2011.0	2022.0	1122.0	75.0	59.0	1122.0	1.0	11.0	1.0
101524530	Cold Spring Harbor protocols	Cold Spring Harb Protoc	United States	Cold Spring Harbor, NY	Cold Spring Harbor Laboratory Press	2009		Monthly	1559-6095	1940-3402	1559-6095	eng	N	2009.0	Y	Y	IM	http://cshprotocols.cshlp.org/	Y	1559-6095																																																yes	2009.0	2022.0	2609.0	83.0	141.0	2609.0	1.0	13.0	1.0
9212578	Colombia médica (Cali, Colombia)	Colomb Med (Cali)	Colombia	Cali, Colombia	Universidad del Valle, Facultad de Salud	19uu		Quarterly	1657-9534	0120-8322	0120-8322	spa	N	2014.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/2387/	Y	1657-9534																																																yes	2006.0	2022.0	399.0	46.0	17.0	187.0	1.0	16.0	0.46867167919799496
101735394	Communicable diseases intelligence (2018)	Commun Dis Intell (2018)	Australia	Canberra, ACT	Health Protection Policy Branch, Office of Health Protection, Australian Government Department of Health	2018		Annual	2209-6051		2209-6051	eng	Y	2018.0	Y	Y	IM	http://www.health.gov.au/cdi	Y	2209-6051																																																yes	2018.0	2022.0	328.0	68.0	76.0	274.0	1.0	4.0	0.8353658536585366
8411261	Community dental health	Community Dent Health	England	Suffolk	Dennis Barber Ltd.	1984		Quarterly,	2515-1746	0265-539X	0265-539X	eng	N	1985.0	Y	N	IM		Y	2515-1746																																																yes	1984.0	2022.0	1803.0	49.0	50.0	301.0	1.0	38.0	0.16694398225180254
9918299681106676	Community health equity research & policy	Community Health Equity Res Policy	United States	[Thousand Oaks, CA]	SAGE Publications	2021		Quarterly	2752-5368	2752-535X	2752-535X	eng	Y	2021.0	Y	Y	IM	http://qch.sagepub.com/	Y	2752-5368																																																yes	2022.0	2023.0	47.0	0.0	35.0	47.0	1.0	1.0	1.0
100900466	Comparative medicine	Comp Med	United States	Memphis, TN	American Association for Laboratory Animal Science	2000		Six no. a year	2769-819X	1532-0820	1532-0820	eng	Y	2000.0	Y	Y	IM	http://www.ingentaconnect.com/content/aalas/cm	Y	2769-819X																																																yes	2000.0	2022.0	1496.0	47.0	37.0	227.0	1.0	22.0	0.1517379679144385
9600713	Compendium of continuing education in dentistry (Jamesburg, N.J. : 1995)	Compend Contin Educ Dent	United States	Newtown, PA	AEGIS Communications	1995		Monthly (bimonthly Jul./Aug. and Nov./Dec.),	2158-1797	1548-8578	1548-8578	eng	Y	1995.0	Y	Y	D	http://www.dentalaegis.com/cced/	Y	2158-1797																																																yes	1995.0	2022.0	2822.0	96.0	78.0	1.0	1.0	27.0	0.00035435861091424523
101277751	Computational and mathematical methods in medicine	Comput Math Methods Med	United States	New York	Hindawi	2006		Quarterly	1748-6718	1748-670X	1748-670X	eng	N	2010.0	Y	Y	IM	http://www.hindawi.com/journals/cmmm/contents/	Y	1748-6718																																																yes	2006.0	2022.0	4006.0	485.0	1600.0	4006.0	1.0	16.0	1.0
7513582	Contributions to nephrology	Contrib Nephrol	Switzerland	Basel, New York	Karger.	1975		Irregular	1662-2782	0302-5144	0302-5144	eng	N	1975.0	Y	Y	IM	http://www.karger.com/BookSeries/Home/224089	Y	1662-2782																																																yes	1975.0	2021.0	4591.0	29.0	0.0	4227.0	1.0	46.0	0.9207144412981921
8207799	Critical care nurse	Crit Care Nurse	United States	Aliso Viejo, CA	American Association of Critical-Care Nurses	1980		Bimonthly	1940-8250	0279-5442	0279-5442	eng	N	1981.0	Y	Y	N	https://aacnjournals.org/ccnonline	Y	1940-8250	yes						Critical Care Nurse	1940-8250	0279-5442	https://aacnjournals.org/ccnonline	663.0	us	society_publisher	https://www.aacn.org/	American Association of Critical Care Nurses	https://v2.sherpa.ac.uk/id/publisher_policy/663	2010-08-24 15:05:09	2022-08-15 13:40:00	10923.0																													yes	1980.0	2022.0	3257.0	75.0	63.0	960.0	1.0	42.0	0.2947497697267424
101654608	CRSLS : MIS case reports from SLS	CRSLS	United States	Miami, FL	Society of Laparoendoscopic Surgeons	2014			2376-9254		2376-9254	eng	N	2021.0	Y	Y	IM	http://crsls.sls.org	Y	2376-9254																																																yes	2021.0	2022.0	20.0	10.0	10.0	20.0	1.0	1.0	1.0
9891832	Cryo letters	Cryo Letters	England	London, Eng.	CryoLetters	1979		Bimonthly		0143-2044	0143-2044	eng	N	2001.0	Y	N	IM		Y	0143-2044																																																yes	2000.0	2022.0	1104.0	44.0	8.0	0.0	1.0	22.0	0.0
0147371	Current problems in dermatology	Curr Probl Dermatol	Switzerland	Basel, New York	Karger.	1968		Irregular	1662-2944	1421-5721	1421-5721	eng	N	1971.0	Y	Y	IM	http://www.karger.com/BookSeries/Home/223895	Y	1662-2944																																																yes	1972.0	2021.0	973.0	29.0	0.0	899.0	1.0	49.0	0.9239465570400822
101773894	Current protocols	Curr Protoc	United States	Hoboken, NJ	John Wiley & Sons	2021		Monthly	2691-1299		2691-1299	eng	N	2021.0	Y	Y	IM	https://currentprotocols.onlinelibrary.wiley.com	Y	2691-1299																																																yes	2021.0	2022.0	577.0	305.0	272.0	577.0	1.0	1.0	1.0
101535383	Current topics in behavioral neurosciences	Curr Top Behav Neurosci	Germany	Heidelberg	Springer	2009			1866-3389	1866-3370	1866-3370	eng	N	2009.0	Y	N	IM		Y	1866-3389																																																yes	2009.0	2022.0	994.0	69.0	186.0	978.0	1.0	13.0	0.9839034205231388
0163114	Current topics in developmental biology	Curr Top Dev Biol	United States	New York Ny	Elsevier	1966		Five issues yearly,	1557-8933	0070-2153	0070-2153	eng	N	1968.0	Y	Y	IM	https://www.sciencedirect.com/science/journal/00702153	Y	1557-8933																																																yes	1966.0	2022.0	1620.0	60.0	63.0	1583.0	1.0	56.0	0.9771604938271605
9212591	Current topics in membranes	Curr Top Membr	United States	San Diego	Academic Press	1991		Irregular		1063-5823	1063-5823	eng	N	2011.0	Y	Y	IM	https://www.sciencedirect.com/science/bookseries/10635823	Y	1063-5823																																																yes	2007.0	2022.0	307.0	22.0	18.0	306.0	1.0	15.0	0.996742671009772
0110513	Current topics in microbiology and immunology	Curr Top Microbiol Immunol	Germany	Heidelberg	Springer Verlag	1967		Three no. a year	2196-9965	0070-217X	0070-217X	eng	N	1967.0	Y	N	IM		Y	2196-9965																																																yes	1967.0	2023.0	4718.0	53.0	34.0	4460.0	1.0	56.0	0.9453158117846545
0006440	Cutis	Cutis	United States	Parsippany, NJ	Frontline Medical Communications	1965		Monthly	2326-6929	0011-4162	0011-4162	eng	N	1976.0	Y	Y	IM	https://www.mdedge.com/dermatology/archived-issues/cutis	Y	2326-6929																																																yes	1970.0	2022.0	7897.0	277.0	221.0	613.0	1.0	52.0	0.07762441433455743
8309299	Dental materials journal	Dent Mater J	Japan	Tokyo-to	Japanese Society for Dental Materials and Devices	1982		6 issues yearly,	1881-1361	0287-4547	0287-4547	eng	N	1983.0	Y	Y	D	http://www.jstage.jst.go.jp/browse/dmj/	Y	1881-1361																																																yes	1982.0	2022.0	2879.0	181.0	132.0	2839.0	1.0	40.0	0.9861062869051754
101207335	Dermatitis : contact, atopic, occupational, drug	Dermatitis	United States	New Rochelle, NY	Mary Ann Liebert	2004		Six no. a year,	2162-5220	1710-3568	1710-3568	eng	Y	2004.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=01206501-000000000-00000	Y	2162-5220																																																yes	2004.0	2022.0	1456.0	154.0	170.0	1146.0	1.0	18.0	0.7870879120879121
9918384885206676	Dermatologie (Heidelberg, Germany)	Dermatologie (Heidelb)	Germany	[Heidelberg, Germany]	Springer Medizin	2022		Monthly	2731-7013	2731-7005	2731-7005	ger	Y	2022.0	Y	Y	IM	https://link.springer.com/journal/105	Y	2731-7013																																																yes	2022.0	2022.0	99.0	0.0	99.0	99.0	1.0	0.0	1.0
8010321	Developments in ophthalmology	Dev Ophthalmol	Switzerland	Basel	Karger	1981		Annual	1662-2790	0250-3751	0250-3751	eng	N	1981.0	Y	Y	IM	http://www.karger.com/deoph	Y	1662-2790																																																yes	1981.0	2021.0	1071.0	9.0	0.0	961.0	1.0	40.0	0.8972922502334267
101241152	Diagnostic and interventional radiology (Ankara, Turkey)	Diagn Interv Radiol	Turkey	Istanbul	Aves	2005		Bimonthly,	1305-3612	1305-3825	1305-3825	eng	Y	2005.0	Y	Y	IM	http://www.dirjournal.org	Y	1305-3612																																																yes	2005.0	2022.0	1347.0	127.0	74.0	1112.0	1.0	17.0	0.8255382331106161
9605355	Digital journal of ophthalmology : DJO	Digit J Ophthalmol	United States	Boston, MA	Massachusetts Eye and Ear Infirmary	1995		Weekly	1542-8958		1542-8958	eng	N	2013.0	Y	Y	IM	http://www.ncbi.nlm.nih.gov/pmc/journals/1913/	Y	1542-8958																																																yes	2008.0	2022.0	217.0	23.0	14.0	217.0	1.0	14.0	1.0
101250006	Discovery medicine	Discov Med	United States	Timonium, MD	Discovery medicine	2001		Monthly,	1944-7930	1539-6509	1539-6509	eng	N	2006.0	Y	Y	IM	http://www.discoverymedicine.com/	Y	1944-7930																																																yes	2003.0	2022.0	1172.0	32.0	20.0	0.0	1.0	19.0	0.0
101282742	Diving and hyperbaric medicine	Diving Hyperb Med	Australia	Tai Tapu, Christchurch, New Zealand	South Pacific Underwater Medicine Society and the European Underwater and Baromedical Society	2006		Quarterly	2209-1491	1833-3516	1833-3516	eng	N	2011.0	Y	N	IM		Y	2209-1491																																																yes	2008.0	2022.0	641.0	63.0	33.0	279.0	1.0	14.0	0.43525741029641185
101493809	Drug discoveries & therapeutics	Drug Discov Ther	Japan	[Tokyo]	Shandong University China-Japan Cooperation Center for Drug Discovery & Screen	2007		Bimonthly	1881-784X	1881-7831	1881-7831	eng	N	2012.0	Y	Y	IM	http://www.ddtjournal.com	Y	1881-784X																																																yes	2007.0	2022.0	832.0	65.0	56.0	575.0	1.0	15.0	0.6911057692307693
101160518	Drugs of today (Barcelona, Spain : 1998)	Drugs Today (Barc)	Spain	Barcelona, Spain	Clarivate Analytics	1998		Monthly	1699-4019	1699-3993	1699-3993	eng	Y	2002.0	Y	N	IM		Y	1699-4019																																																yes	1998.0	2022.0	1762.0	53.0	46.0	1596.0	1.0	24.0	0.905788876276958
101475967	Deutsches Ärzteblatt international	Dtsch Arztebl Int	Germany	Cologne	Deutscher Ärzte-Verlag	2006		Weekly	1866-0452		1866-0452	eng	N	2009.0	Y	Y	IM	http://www.aerzteblatt-international.de/int/	Y	1866-0452																																																yes	2008.0	2023.0	4116.0	318.0	254.0	4116.0	1.0	15.0	1.0
101631050	EcoSal Plus	EcoSal Plus	United States	Washington, D.C.	American Society for Microbiology	2004		Frequency varies	2324-6200		2324-6200	eng	N	2015.0	Y	Y	IM	http://www.asmscience.org/content/journal/ecosalplus	Y	2324-6200																																																yes	2004.0	2022.0	228.0	15.0	3.0	228.0	1.0	18.0	1.0
9816016	The Egyptian journal of immunology	Egypt J Immunol	Egypt	Cairo	Modern Commercial Press	199u		Semiannual		1110-4902		eng	N	2002.0	Y	N	IM		Y	1110-4902																																																yes	2003.0	2022.0	525.0	30.0	44.0	0.0	1.0	19.0	0.0
100889097	Emergency medicine practice	Emerg Med Pract	United States	Norcross, GA	EB Medicine	1999		Monthly	1559-3908	1524-1971	1524-1971	eng	N	2011.0	Y	Y	IM	https://www.ebmedicine.net/topics.php	Y	1559-3908																																																yes	2011.0	2022.0	293.0	28.0	14.0	0.0	1.0	11.0	0.0
9805751	Emergencias : revista de la Sociedad Española de Medicina de Emergencias	Emergencias	Spain	Madrid	Saned	19uu		Bimonthly	2386-5857	1137-6821	1137-6821	spa	N	2017.0	Y	Y	IM	http://emergencias.portalsemes.org	Y	2386-5857																																																yes	2015.0	2022.0	921.0	123.0	96.0	0.0	1.0	7.0	0.0
7505643	L'Encéphale	Encephale	France	Paris	Masson	1906		Six no. a year,		0013-7006	0013-7006	fre	N	1964.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00137006	Y	0013-7006																																																yes	1946.0	2022.0	5364.0	107.0	203.0	2236.0	1.0	76.0	0.4168530947054437
101138956	Endocrine development	Endocr Dev	Switzerland	Basel ;	Karger	1999			1662-2979	1421-7082	1421-7082	eng	N	2003.0	Y	Y	IM	http://www.karger.com/BookSeries/Home/224190	Y	1662-2979																																																yes	2003.0	2018.0	413.0	0.0	0.0	410.0	1.0	15.0	0.9927360774818402
9313485	Endocrine journal	Endocr J	Japan	Tokyo	Japan Endocrine Society	1993		Monthly,	1348-4540	0918-8959	0918-8959	eng	Y	1993.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/endocrj/	Y	1348-4540																																																yes	1993.0	2022.0	3877.0	147.0	175.0	3831.0	1.0	29.0	0.9881351560484911
9607439	Endocrine practice : official journal of the American College of Endocrinology and the American Association of Clinical Endocrinologists	Endocr Pract	United States	[New York]	Elsevier Inc.	1995		Bimonthly	1934-2403	1530-891X	1530-891X	eng	N	2000.0	Y	N	IM		Y	1934-2403																																																yes	1995.0	2022.0	4118.0	199.0	200.0	4027.0	1.0	27.0	0.9779018941233608
101717565	Endocrinología, diabetes y nutrición	Endocrinol Diabetes Nutr (Engl Ed)	Spain	[Barcelona] : [Elsevier España]		2017		Monthly	2530-0180		2530-0180	eng	N	2018.0	Y	Y	IM	https://www.sciencedirect.com/journal/endocrinologia-diabetes-y-nutricion-english-ed	Y	2530-0180																																																yes	2018.0	2022.0	689.0	229.0	142.0	689.0	1.0	4.0	1.0
101777540	Enfermería clínica (English Edition)	Enferm Clin (Engl Ed)	Spain	Barcelona	Elsevier España, S.L.U.	2017		Bimonthly	2445-1479		2445-1479	eng	N	2018.0	Y	Y	IM	https://www.sciencedirect.com/journal/enfermeria-clinica-english-edition	Y	2445-1479																																																yes	2017.0	2022.0	395.0	89.0	87.0	395.0	1.0	5.0	1.0
101637215	The Enzymes	Enzymes	United States	New York	Academic Press	1970		Annual or biennial,	1874-6047	0423-2607	1874-6047	eng	N	2013.0	Y	N	IM		Y	1874-6047																																																yes	2006.0	2022.0	239.0	25.0	16.0	239.0	1.0	16.0	1.0
9431736	Epidemiologie, mikrobiologie, imunologie : casopis Spolecnosti pro epidemiologii a mikrobiologii Ceské lékarské spolecnosti J.E. Purkyne	Epidemiol Mikrobiol Imunol	Czech Republic	Praha	Ceská lékarská spolecnost J.E. Purkyne	1994		Four no. a year		1210-7913	1210-7913	cze	Y	1994.0	Y	N	IM		Y	1210-7913																																																yes	1994.0	2022.0	797.0	33.0	20.0	0.0	1.0	28.0	0.0
8902507	Epidemiologia e prevenzione	Epidemiol Prev	Italy	Milano	Cooperativa epidemiologia e prevenzione	1976		Quarterly		1120-9763	1120-9763	ita	N	1987.0	Y	Y	IM	http://www.epiprev.it/	Y	1120-9763																																																yes	1987.0	2022.0	2910.0	96.0	57.0	707.0	1.0	35.0	0.2429553264604811
101738005	Ethics & human research	Ethics Hum Res	United States	Hoboken, New Jersey	John Wiley & Sons, Inc.	2019		Six issues per year	2578-2363	2578-2355	2578-2355	eng	Y	2019.0	Y	Y	IM	https://onlinelibrary.wiley.com/journal/25782363	Y	2578-2363																																																yes	2019.0	2022.0	118.0	29.0	28.0	118.0	1.0	3.0	1.0
9109034	Ethnicity & disease	Ethn Dis	United States	[Owings Mill, MD]	Ethnicity & Disease, Inc.	1991		Quarterly	1945-0826	1049-510X	1049-510X	eng	N	1991.0	Y	Y	IM	https://www.ethndis.org/edonline/	Y	1945-0826																																																yes	1991.0	2022.0	2872.0	63.0	41.0	538.0	1.0	31.0	0.1873259052924791
101466614	European annals of allergy and clinical immunology	Eur Ann Allergy Clin Immunol	Italy	Milano : EDRA LSWR		2003		Six  no. a year		1764-1489	1764-1489	eng	Y	2003.0	Y	Y	IM	http://www.eurannallergyimm.com/	Y	1764-1489																																																yes	2003.0	2022.0	938.0	59.0	71.0	273.0	1.0	19.0	0.291044776119403
101717480	European endodontic journal	Eur Endod J	Turkey	Istanbul	Kare Publishing	2016			2548-0839		2548-0839	eng	N	2020.0	Y	Y	IM	http://www.eurendodj.com	Y	2548-0839																																																yes	2016.0	2022.0	222.0	50.0	32.0	222.0	1.0	6.0	1.0
8703474	European journal of haematology. Supplementum	Eur J Haematol Suppl	England	Oxford	Blackwell Munksgaard	1987		Irregular		0902-4506	0902-4506	eng	Y	1987.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0609	Y	0902-4506																																																yes	1987.0	2014.0	206.0	0.0	0.0	173.0	1.0	27.0	0.8398058252427184
101121881	European journal of paediatric dentistry	Eur J Paediatr Dent	Italy	Carimate, CO	Ariesdue	2000		Quarterly	2035-648X	1591-996X	1591-996X	eng	N	2003.0	Y	Y	IM	http://www.ejpd.eu/	Y	2035-648X																																																yes	2002.0	2023.0	1030.0	55.0	43.0	337.0	1.0	21.0	0.3271844660194175
