NlmUniqueID	Title	Country	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	Language	first_year	last_year	PMIDs	PMIDs_2021	PMIDs_2022	DOIs	unconquerables
100966986	BMC neuroscience	England	BioMed Central	2000			eng	2000.0	2022.0	2067.0	79.0	73.0	2064.0	
100967802	BMC ophthalmology	England	BioMed Central	2001			eng	2001.0	2022.0	3239.0	458.0	474.0	3239.0	
101088684	BMC oral health	England	BioMed Central	2001			eng	2001.0	2022.0	3109.0	673.0	570.0	3109.0	
101088685	BMC palliative care	England	BioMed Central	2002			eng	2002.0	2022.0	1348.0	193.0	218.0	1348.0	
100967804	BMC pediatrics	England	BioMed Central	2001			eng	2001.0	2022.0	4682.0	588.0	700.0	4681.0	
101590449	BMC pharmacology & toxicology	England	BioMed Central	2012			eng	2012.0	2022.0	774.0	72.0	91.0	774.0	
100967807	BMC plant biology	England	BioMed Central	2001			eng	2001.0	2022.0	5336.0	606.0	570.0	5336.0	
100967799	BMC pregnancy and childbirth	England	BioMed Central	2001			eng	2001.0	2022.0	6097.0	852.0	912.0	6097.0	
9918300889006676	BMC primary care	England	BioMed Central Ltd.	2022			eng	2022.0	2022.0	313.0		313.0	313.0	
100968559	BMC psychiatry	England	BioMed Central	2001			eng	2001.0	2022.0	5718.0	635.0	769.0	5718.0	
101627676	BMC psychology	England	BioMed Central	2013			eng	2013.0	2022.0	993.0	202.0	292.0	993.0	
100968562	BMC public health	England	BioMed Central	2001			eng	2001.0	2022.0	20812.0	2338.0	2294.0	20812.0	
100968563	BMC pulmonary medicine	England	BioMed Central	2001			eng	2001.0	2022.0	2905.0	425.0	467.0	2905.0	
101462768	BMC research notes	England	Biomed Central	2008			eng	2008.0	2022.0	8796.0	471.0	359.0	8796.0	
100968567	BMC surgery	England	BioMed Central	2001			eng	2001.0	2022.0	2378.0	449.0	416.0	2377.0	
100968571	BMC urology	England	BioMed Central	2001			eng	2001.0	2022.0	1554.0	185.0	197.0	1554.0	
101249759	BMC veterinary research	England	BioMed Central	2005			eng	2005.0	2022.0	4344.0	389.0	425.0	4344.0	
101088690	BMC women's health	England	BioMed Central	2001			eng	2001.0	2022.0	2434.0	439.0	500.0	2434.0	
8900488	BMJ (Clinical research ed.)	England	British Medical Association	1988		Weekly	eng	1988.0	2022.0	86528.0	2674.0	2610.0	78125.0	
101526291	BMJ case reports	England	BMJ Pub. Group	2008			eng	2008.0	2022.0	27147.0	3454.0	1661.0	27147.0	
101719009	BMJ evidence-based medicine	England	BMJ Publishing Group	2018		Bimonthly	eng	2018.0	2022.0	481.0	110.0	105.0	481.0	
101685275	BMJ global health	England	BMJ Publishing Group Ltd	2016		Quarterly	eng	2016.0	2022.0	2527.0	631.0	431.0	2527.0	
101745500	BMJ health & care informatics	England	BMJ Publishing	2019			eng	2019.0	2022.0	220.0	74.0	42.0	220.0	
101757339	BMJ leader	England	BMJ Publishing Group Ltd	2017		Quarterly	eng	2022.0	2022.0	57.0		57.0	57.0	
101761581	BMJ military health	England	BMJ Publishing Group Ltd.	2020		Bimonthly	eng	2020.0	2022.0	584.0	210.0	194.0	584.0	
101552874	BMJ open	England	BMJ Publishing Group Ltd	2011		Updated frequently	eng	2011.0	2022.0	28503.0	4285.0	4549.0	28503.0	
101641391	BMJ open diabetes research & care	England	Published by BMJ in partnership with the American Diabetes Association	2013			eng	2013.0	2022.0	1184.0	229.0	122.0	1184.0	
101660690	BMJ open gastroenterology	England	BMJ Publishing Group Ltd & British Society of Gastroenterology	2014			eng	2014.0	2022.0	468.0	96.0	69.0	468.0	
101714806	BMJ open ophthalmology	England	BMJ Publishing Group Ltd.	2016			eng	2017.0	2022.0	415.0	107.0	94.0	415.0	
101710381	BMJ open quality	England	BMJ Publishing Group	2017			eng	2017.0	2022.0	999.0	240.0	225.0	999.0	
101638061	BMJ open respiratory research	England	BMJ Publishing Group Ltd & British Thoracic Society	2013			eng	2013.0	2022.0	678.0	162.0	92.0	678.0	
101715309	BMJ paediatrics open	England	BMJ Publishing Group	2017			eng	2017.0	2022.0	646.0	141.0	95.0	646.0	
101546984	BMJ quality & safety	England	BMJ Pub. Group	2011		Monthly	eng	2011.0	2022.0	1879.0	140.0	159.0	1878.0	
101715577	BMJ sexual & reproductive health	England	BMJ Publishing Group Ltd.	2018		Quarterly	eng	2018.0	2022.0	398.0	81.0	93.0	398.0	
101565123	BMJ supportive & palliative care	England	BMJ Publishing Group	2011		Quarterly	eng	2011.0	2022.0	1666.0	309.0	338.0	1665.0	
101222431	Body image	Netherlands	Elsevier	2004		Quarterly	eng	2004.0	2022.0	1453.0	129.0	176.0	1453.0	
0414106	Boletín médico del Hospital Infantil de México	Mexico	Permanyer	1944		Bimonthly,	spa	1946.0	2022.0	4053.0	88.0	45.0	493.0	
8504048	Bone	United States	Elsevier Science	1985		Bimonthly	eng	1985.0	2023.0	8937.0	413.0	297.0	8855.0	
101599229	The bone & joint journal	England	British Editorial Society of Bone & Joint Surgery	2013		Monthly	eng	2013.0	2022.0	2891.0	319.0	190.0	2891.0	
8702459	Bone marrow transplantation	England	Nature Publishing Group	1986		Semimonthly,	eng	1986.0	2022.0	12745.0	460.0	413.0	9604.0	
7513219	British dental journal	England	British Dental Journal	1903		Semimonthly,	eng	1945.0	2022.0	20048.0	750.0	648.0	17973.0	
0372541	British journal of anaesthesia	England	Elsevier	1923		Monthly	eng	1946.0	2022.0	20450.0	490.0	496.0	19460.0	
9309208	British journal of biomedical science	Switzerland	Frontiers Media SA	1993		Quarterly	eng	1993.0	2022.0	1311.0	46.0	29.0	829.0	
0370635	British journal of cancer	England	Nature Publishing Group on behalf of Cancer Research UK	1947		Semimonthly	eng	1947.0	2022.0	24673.0	470.0	512.0	24611.0	
7503323	British journal of clinical pharmacology	England	Wiley-Blackwell	1974		Monthly	eng	1974.0	2022.0	12961.0	500.0	673.0	12592.0	
8105533	The British journal of clinical psychology	England	Wiley-Blackwell	1981		Quarterly	eng	1981.0	2022.0	1732.0	32.0	91.0	1731.0	
9815827	British journal of community nursing	England	MA Healthcare Ltd	199u		Sixteen no. a year,	eng	2000.0	2022.0	3511.0	173.0	148.0	3444.0	
0004041	The British journal of dermatology	England	Oxford University Press	1951		Monthly	eng	1951.0	2022.0	25219.0	627.0	521.0	23870.0	
8308022	The British journal of developmental psychology	England	Wiley-Blackwell	1983		Four no. a year	eng	1996.0	2022.0	635.0	39.0	45.0	635.0	
0370636	The British journal of educational psychology	England	Wiley-Blackwell	1931		Four no. a year,	eng	1945.0	2022.0	1629.0	77.0	127.0	1624.0	
9005323	The British journal of general practice : the journal of the Royal College of General Practitioners	England	Royal College of General Practitioners	1990		Monthly	eng	1990.0	2022.0	10210.0	390.0	348.0	5727.0	
0372544	British journal of haematology	England	Wiley-Blackwell	1955		Twenty three times a year,	eng	1955.0	2022.0	23889.0	681.0	759.0	23222.0	
9605409	British journal of health psychology	England	Wiley-Blackwell	1996		Four no. a year	eng	2001.0	2022.0	1154.0	66.0	98.0	1154.0	
0144554	British journal for the history of science	England	Cambridge University Press	1962		Four no. a year,	eng	1965.0	2022.0	393.0	29.0	23.0	383.0	
101257109	British journal of hospital medicine (London, England : 2005)	England	MA Healthcare	2005		Monthly	eng	2005.0	2022.0	4497.0	246.0	184.0	4236.0	
0004047	The British journal of mathematical and statistical psychology	England	Wiley-Blackwell	1965		Three no. a year,	eng	1965.0	2022.0	719.0	34.0	43.0	718.0	
8800054	British journal of neurosurgery	England	Taylor & Francis	1987		Bimonthly,	eng	1987.0	2022.0	5308.0	431.0	216.0	5159.0	
9212059	British journal of nursing (Mark Allen Publishing)	England	MA Healthcare	1992		Twenty two no. a year	eng	1992.0	2022.0	10704.0	444.0	356.0	10297.0	
0372547	The British journal of nutrition	England	Published on behalf of the Nutrition Society by CABI Publishing	1947		Twenty-four no. a year,	eng	1947.0	2022.0	13749.0	575.0	484.0	13322.0	
0421041	The British journal of ophthalmology	England	BMJ Pub. Group	1917		Monthly	eng	1917.0	2022.0	21466.0	403.0	489.0	21066.0	
8405235	The British journal of oral & maxillofacial surgery	Scotland	Churchill Livingstone	1984		Six no. a year	eng	1984.0	2022.0	6660.0	274.0	271.0	6587.0	
7502536	British journal of pharmacology	England	Wiley	1968		Twenty four no. a year	eng	1968.0	2022.0	25279.0	336.0	391.0	22466.0	
0342367	The British journal of psychiatry : the journal of mental science	England	Cambridge University Press	1963		Monthly	eng	1963.0	2022.0	15356.0	153.0	147.0	14864.0	
9001294	The British journal of psychiatry. Supplement	England	Royal College of Psychiatrists	1988		Irregular	eng	1988.0	2013.0	654.0			186.0	1.0
0373124	British journal of psychology (London, England : 1953)	England	Wiley-Blackwell	1953		Quarterly	eng	1949.0	2022.0	2264.0	53.0	84.0	2199.0	
0373125	The British journal of radiology	England	British Institute of Radiology.	1928		Monthly	eng	1945.0	2022.0	17866.0	407.0	419.0	17138.0	
8105534	The British journal of social psychology	England	Wiley-Blackwell	1981		Quarterly	eng	1981.0	2022.0	1306.0	72.0	133.0	1305.0	
0373126	The British journal of sociology	England	published by Wiley-Blackwell on behalf of the London School of Economics and Political Science	1950		Quarterly	eng	1965.0	2022.0	1220.0	86.0	64.0	1036.0	
0432520	British journal of sports medicine	England	BMJ Publishing Group	1969		Bimonthly,	eng	1974.0	2022.0	7375.0	257.0	304.0	7235.0	
0372553	The British journal of surgery	England	Oxford University Press	1913		Monthly	eng	1945.0	2022.0	23216.0	549.0	452.0	21318.0	
0376542	British medical bulletin	England	Oxford University Press	1943		Four no. a year,	eng	1945.0	2022.0	3777.0	33.0	25.0	3727.0	
15740290R	British poultry science	England	Taylor & Francis	1960		Bimonthly,	eng	1965.0	2022.0	4356.0	100.0	134.0	4338.0	
101137600	Brachytherapy	United States	Elsevier, 2002-	2002		Four no. a year	eng	2002.0	2022.0	1811.0	156.0	133.0	1810.0	
0372537	Brain : a journal of neurology	England	Oxford University Press	1878		Monthly,	eng	1945.0	2022.0	11242.0	431.0	601.0	11194.0	
101570837	Brain and behavior	United States	John Wiley & Sons	2011		Irregular	eng	2011.0	2022.0	2642.0	511.0	382.0	2642.0	
0151620	Brain, behavior and evolution	Switzerland	Karger.	1968		8 no. a year,	eng	1970.0	2022.0	2176.0	12.0	40.0	2168.0	
8800478	Brain, behavior, and immunity	Netherlands	Elsevier	1987		Six no. a year	eng	1987.0	2023.0	4709.0	368.0	283.0	4703.0	
8218014	Brain and cognition	United States	Academic Press	1982		Nine no. a year	eng	1982.0	2022.0	3597.0	103.0	40.0	3383.0	
101550313	Brain connectivity	United States	Mary Ann Liebert, Inc.	2011		Bimonthly	eng	2011.0	2022.0	774.0	88.0	107.0	772.0	
7909235	Brain & development	Netherlands	Elsevier	1979		Ten no. a year,	eng	1979.0	2022.0	4786.0	163.0	140.0	4694.0	
101300405	Brain imaging and behavior	United States	Springer	2007		Quarterly	eng	2007.0	2022.0	1694.0	246.0	265.0	1694.0	
8710358	Brain injury	England	Informa Healthcare	1987		Fourteen no. a year,	eng	1987.0	2022.0	4361.0	193.0	158.0	4344.0	
7506220	Brain and language	Netherlands	Elsevier	1974		Twelve no. a year,	eng	1974.0	2022.0	4044.0	81.0	69.0	4027.0	
101299709	Brain and nerve = Shinkei kenkyū no shinpo	Japan	igaku Shoin	2007		Monthly	jpn	2007.0	2022.0	2359.0	135.0	162.0	1130.0	1.0
9216781	Brain pathology (Zurich, Switzerland)	Switzerland	International Society of Neuropathology	1990		Quarterly	eng	1990.0	2022.0	2297.0	86.0	111.0	2203.0	
0045503	Brain research	Netherlands	Elsevier/North-Holland Biomedical Press.	1966		Sixty no. a year,	eng	1966.0	2023.0	59939.0	353.0	260.0	59666.0	
7605818	Brain research bulletin	United States	Elsevier Science	1976		Eighteen no. a year	eng	1976.0	2022.0	9605.0	285.0	262.0	9579.0	
101465726	Brain stimulation	United States	Elsevier	2008		Quarterly	eng	2008.0	2022.0	2224.0	230.0	214.0	2223.0	
101282001	Brain structure & function	Germany	Springer-Verlag	2007		Unknown	eng	2007.0	2022.0	2423.0	196.0	237.0	2423.0	
8903034	Brain topography	United States	Kluwer Academic/Plenum Publishers	1988		Quarterly	eng	1988.0	2022.0	1428.0	68.0	61.0	1412.0	
9716507	Brain tumor pathology	Japan	Springer-Verlag Tokyo	1997		Four no. a year,	eng	1997.0	2022.0	688.0	36.0	30.0	688.0	
0065324	Bratislavské lekárske listy	Slovakia	AEP Press	1921		Twelve no. a year	eng	1950.0	2022.0	9449.0	142.0	140.0	1600.0	1.0
9214652	Brazilian dental journal	Brazil	Dental Foundation of Ribeirão Preto	1990		Three no. a year,	eng	1990.0	2022.0	1932.0	73.0	65.0	1688.0	
101624623	Brazilian journal of anesthesiology (Elsevier)	Brazil	Elsevier Editora Ltda	2013		Bimonthly	eng	2013.0	2022.0	1229.0	248.0	186.0	1228.0	
101129542	Brazilian journal of biology = Revista brasleira de biologia	Brazil	International Institute of Ecology	2000		Annual,	eng	2000.0	2022.0	3582.0	611.0	375.0	3577.0	
101677045	Brazilian journal of cardiovascular surgery	Brazil	Brazilian Society of Cardiovascular Surgery	2015		Bimonthly	eng	2015.0	2022.0	989.0	139.0	207.0	989.0	
9812937	The Brazilian journal of infectious diseases : an official publication of the Brazilian Society of Infectious Diseases	Brazil	Elsevier Editora	1997		Bimonthly	eng	1997.0	2022.0	2407.0	80.0	60.0	2058.0	
8112917	Brazilian journal of medical and biological research = Revista brasileira de pesquisas médicas e biológicas	Brazil	Associação Brasileira de Divulgação Científica	1981		Monthly	eng	1981.0	2022.0	6967.0	162.0	93.0	4630.0	
101095924	Brazilian journal of microbiology : [publication of the Brazilian Society for Microbiology]	Brazil	Springer International Publishing	199u		Quarterly	eng	2006.0	2022.0	2682.0	254.0	247.0	2682.0	1.0
101207337	Brazilian journal of otorhinolaryngology	Brazil	E.N.T. Brazilian Society	2000		Bimonthly	eng	2005.0	2022.0	2589.0	177.0	235.0	2297.0	
101615124	Brazilian journal of physical therapy	Brazil	Elsevier B.V.	2013		Bimonthly	eng	2013.0	2022.0	701.0	105.0	56.0	697.0	
100895975	Revista brasileira de psiquiatria (São Paulo, Brazil : 1999)	Brazil	Associação Brasileira de Psiquiatria	1999		Bimonthly,	eng	2003.0	2022.0	1956.0	107.0	119.0	1898.0	
101307187	Brazilian oral research	Brazil	Sociedade Brasileira de Pesquisa Odontológica	2004		Quarterly	eng	2004.0	2022.0	1844.0	122.0	118.0	1835.0	
9213011	Breast (Edinburgh, Scotland)	Netherlands	Elsevier	1992		Bimonthly	eng	1999.0	2022.0	3320.0	167.0	170.0	3314.0	
100888201	Breast cancer (Tokyo, Japan)	Japan	Maruzen Co.	1994		Quarterly	eng	1994.0	2022.0	2169.0	146.0	137.0	2157.0	
100927353	Breast cancer research : BCR	England	BioMed Central Ltd	1999		Bimonthly	eng	1999.0	2022.0	3258.0	118.0	87.0	3242.0	
8111104	Breast cancer research and treatment	Netherlands	Kluwer Academic	1981		Eighteen no. a year	eng	1981.0	2022.0	10445.0	474.0	419.0	10398.0	
8801277	Breast disease	Netherlands	IOS Press	1987		Three no. a year,	eng	1998.0	2022.0	600.0	57.0	52.0	587.0	
9505539	The breast journal	United States	Wiley ;	1995		Bimonthly	eng	1998.0	2022.0	4126.0	192.0	44.0	4119.0	
101260777	Breastfeeding medicine : the official journal of the Academy of Breastfeeding Medicine	United States	Mary Ann Liebert	2006		Quarterly	eng	2006.0	2022.0	1850.0	166.0	165.0	1847.0	
100912837	Briefings in bioinformatics	England	H. Stewart Publications	2000		Quarterly	eng	2000.0	2022.0	3074.0	824.0	773.0	3074.0	
101528229	Briefings in functional genomics	England	Oxford University Press	2010		Six issues per year	eng	2010.0	2022.0	620.0	39.0	57.0	620.0	
0072416	Bulletin du cancer	France	Elsevier	1966		Monthly,	fre	1966.0	2022.0	6738.0	218.0	210.0	2580.0	
2984715R	Bulletin of entomological research	England	CABI Publishing	1910		Six no. a year	eng	1945.0	2022.0	1975.0	90.0	98.0	1896.0	
0046021	Bulletin of environmental contamination and toxicology	United States	Springer Verlag	1966		Monthly	eng	1966.0	2022.0	14142.0	320.0	312.0	14123.0	
0372557	Bulletin of experimental biology and medicine	United States	Springer	1956		Monthly	eng	1974.0	2022.0	8797.0	325.0	292.0	8696.0	
0141233	Bulletin of the history of medicine	United States	Johns Hopkins University Press	1939		Quarterly	eng	1945.0	2022.0	2127.0	18.0	8.0	584.0	
101614130	Bulletin of the Hospital for Joint Disease (2013)	United States	J. Michael Ryan Publishing, Inc.	2013		Quarterly	eng	2013.0	2022.0	511.0	40.0	58.0	0.0	1.0
0401404	Bulletin of mathematical biology	United States	Springer	1973		Eight no. a year.	eng	1973.0	2022.0	3340.0	145.0	126.0	3329.0	
7507032	Bulletin of the Menninger Clinic	United States	Guilford	1936		Quarterly,	eng	1945.0	2022.0	2013.0	23.0	26.0	421.0	1.0
7505414	The Bulletin of Tokyo Dental College	Japan	Tokyo Shika Daigaku	1960		Four no. a year	eng	1965.0	2022.0	1161.0	26.0	19.0	590.0	1.0
7507052	Bulletin of the World Health Organization	Switzerland	World Health Organization	1947		Monthly,	eng	1948.0	2022.0	11229.0	166.0	154.0	3277.0	
101181368	Bundesgesundheitsblatt, Gesundheitsforschung, Gesundheitsschutz	Germany	Springer	1999		Monthly	ger	1999.0	2022.0	3529.0	198.0	174.0	3515.0	
8913178	Burns : journal of the International Society for Burn Injuries	Netherlands	Elsevier	1989		Eight no. a year	eng	1989.0	2022.0	6984.0	283.0	390.0	6926.0	
101140040	Comptes rendus biologies	France	Académie des sciences	2002		Monthly	eng	2002.0	2022.0	1794.0	47.0	7.0	1790.0	
0370647	CA: a cancer journal for clinicians	United States	Wiley	1950		Bimonthly	eng	1957.0	2022.0	2392.0	39.0	48.0	2261.0	
8901573	Cadernos de saúde pública	Brazil	Escola Nacional De Saúde Pública, Fundação Oswaldo Cruz	1985		Monthly,	por	1990.0	2022.0	6950.0	318.0	252.0	6619.0	
7905481	Calcified tissue international	United States	Springer Verlag	1979		Twelve no. a year	eng	1979.0	2022.0	6023.0	143.0	157.0	5953.0	
9208482	Cambridge quarterly of healthcare ethics : CQ : the international journal of healthcare ethics committees	United States	Cambridge University Press	1992		Four no. a year	eng	1992.0	2022.0	1918.0	75.0	85.0	1700.0	
8812910	Canadian Association of Radiologists journal = Journal l'Association canadienne des radiologistes	United States	SAGE Publications	1986		Five no. a year,	eng	1986.0	2022.0	2567.0	118.0	179.0	1019.0	
0120300	Canadian family physician Médecin de famille canadien	Canada	College of Family Physicians of Canada	1967		Monthly	eng	1967.0	2022.0	12890.0	321.0	278.0	629.0	
8708560	Canadian journal on aging = La revue canadienne du vieillissement	Canada	Cambridge Press	1982		Quarterly	eng	1993.0	2022.0	828.0	44.0	86.0	815.0	
8701709	Canadian journal of anaesthesia = Journal canadien d'anesthésie	United States	Springer New York	1987		Eleven no. a year,	eng	1987.0	2022.0	8915.0	291.0	247.0	8613.0	
8510280	The Canadian journal of cardiology	England	Elsevier	1985		Monthly,	eng	1985.0	2022.0	7387.0	313.0	341.0	4554.0	
101234082	Canadian journal of dental hygiene : CJDH = Journal canadien de l'hygiène dentaire : JCHD	Canada	Canadian Dental Hygienists Association	2004		Four times a year,	eng	2019.0	2022.0	79.0	20.0	20.0	0.0	1.0
101148810	Canadian journal of diabetes	Canada	Canadian Diabetes Association	2002		Quarterly	eng	2008.0	2022.0	1220.0	127.0	140.0	1220.0	1.0
9811151	Canadian journal of dietetic practice and research : a publication of Dietitians of Canada = Revue canadienne de la pratique et de la recherche en diététique : une publication des Diététistes du Canada	Canada	Dietitians of Canada	1998		Quarterly	eng	1998.0	2022.0	850.0	36.0	52.0	756.0	1.0
9315513	Canadian journal of experimental psychology = Revue canadienne de psychologie expérimentale	Canada	Canadian Psychological Association	1993		Quarterly	eng	1993.0	2022.0	822.0	40.0	35.0	806.0	
