NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN
101319628	BMC medical genomics	BMC Med Genomics	England	London	BioMed Central	2008			1755-8794		1755-8794	eng	N	2008.0	Y	Y	IM	http://www.biomedcentral.com/bmcmedgenomics/	Y	1755-8794
100968553	BMC medical imaging	BMC Med Imaging	England	London	BioMed Central	2001			1471-2342		1471-2342	eng	N	2007.0	Y	Y	IM	http://www.biomedcentral.com/bmcmedimaging/	Y	1471-2342
101088682	BMC medical informatics and decision making	BMC Med Inform Decis Mak	England	London	BioMed Central	2001			1472-6947		1472-6947	eng	N	2001.0	Y	Y	IM	http://www.biomedcentral.com/bmcmedinformdecismak/	Y	1472-6947
100968545	BMC medical research methodology	BMC Med Res Methodol	England	London	BioMed Central	2001			1471-2288		1471-2288	eng	N	2001.0	Y	Y	IM	http://www.biomedcentral.com/bmcmedresmethodol/	Y	1471-2288
100966981	BMC microbiology	BMC Microbiol	England	London	BioMed Central	2001			1471-2180		1471-2180	eng	N	2001.0	Y	Y	IM	http://www.biomedcentral.com/bmcmicrobiol	Y	1471-2180
101741148	BMC molecular and cell biology	BMC Mol Cell Biol	England	[London]	BioMed Central	2019			2661-8850		2661-8850	eng	Y	2019.0	Y	Y	IM	https://link.springer.com/journal/12860	Y	2661-8850
100968565	BMC musculoskeletal disorders	BMC Musculoskelet Disord	England	London	BioMed Central	2000			1471-2474		1471-2474	eng	N	2000.0	Y	Y	IM	http://www.biomedcentral.com/bmcmusculoskeletdisord	Y	1471-2474
100967793	BMC nephrology	BMC Nephrol	England	London	BioMed Central	2000			1471-2369		1471-2369	eng	N	2000.0	Y	Y	IM	http://www.biomedcentral.com/bmcnephrol/	Y	1471-2369
100968555	BMC neurology	BMC Neurol	England	London	BioMed Central	2001			1471-2377		1471-2377	eng	N	2001.0	Y	Y	IM	http://www.biomedcentral.com/bmcneurol	Y	1471-2377
100966986	BMC neuroscience	BMC Neurosci	England	London	BioMed Central	2000			1471-2202		1471-2202	eng	N	2000.0	Y	Y	IM	http://www.biomedcentral.com/bmcneurosci	Y	1471-2202
100967802	BMC ophthalmology	BMC Ophthalmol	England	London	BioMed Central	2001			1471-2415		1471-2415	eng	N	2001.0	Y	Y	IM	http://www.biomedcentral.com/bmcophthalmol/	Y	1471-2415
101088684	BMC oral health	BMC Oral Health	England	London	BioMed Central	2001			1472-6831		1472-6831	eng	N	2009.0	Y	Y	IM	http://www.biomedcentral.com/bmcoralhealth/	Y	1472-6831
101088685	BMC palliative care	BMC Palliat Care	England	London	BioMed Central	2002			1472-684X		1472-684X	eng	N	2015.0	Y	Y	IM	http://www.biomedcentral.com/bmcpalliatcare/	Y	1472-684X
100967804	BMC pediatrics	BMC Pediatr	England	London	BioMed Central	2001			1471-2431		1471-2431	eng	N	2001.0	Y	Y	IM	http://www.biomedcentral.com/bmcpediatr	Y	1471-2431
101590449	BMC pharmacology & toxicology	BMC Pharmacol Toxicol	England	London	BioMed Central	2012			2050-6511		2050-6511	eng	Y	2012.0	Y	Y	IM	http://www.biomedcentral.com/bmcpharmacoltoxicol	Y	2050-6511
100967807	BMC plant biology	BMC Plant Biol	England	London	BioMed Central	2001			1471-2229		1471-2229	eng	N	2001.0	Y	Y	IM	http://www.biomedcentral.com/bmcplantbiol/	Y	1471-2229
100967799	BMC pregnancy and childbirth	BMC Pregnancy Childbirth	England	London	BioMed Central	2001			1471-2393		1471-2393	eng	N	2007.0	Y	Y	IM	https://bmcpregnancychildbirth.biomedcentral.com/	Y	1471-2393
9918300889006676	BMC primary care	BMC Prim Care	England	[London]	BioMed Central Ltd.	2022			2731-4553		2731-4553	eng	Y	2022.0	Y	Y	IM	https://bmcprimcare.biomedcentral.com/	Y	2731-4553
100968559	BMC psychiatry	BMC Psychiatry	England	London	BioMed Central	2001			1471-244X		1471-244X	eng	N	2001.0	Y	Y	IM	http://www.biomedcentral.com/bmcpsychiatry/	Y	1471-244X
101627676	BMC psychology	BMC Psychol	England	London	BioMed Central	2013			2050-7283		2050-7283	eng	N	2015.0	Y	Y	IM	http://www.ncbi.nlm.nih.gov/pmc/journals/2645/	Y	2050-7283
100968562	BMC public health	BMC Public Health	England	London	BioMed Central	2001			1471-2458		1471-2458	eng	N	2001.0	Y	Y	IM	https://bmcpublichealth.biomedcentral.com/	Y	1471-2458
100968563	BMC pulmonary medicine	BMC Pulm Med	England	London	BioMed Central	2001			1471-2466		1471-2466	eng	N	2005.0	Y	Y	IM	http://www.biomedcentral.com/bmcpulmmed/	Y	1471-2466
101462768	BMC research notes	BMC Res Notes	England	London	Biomed Central	2008			1756-0500		1756-0500	eng	N	2012.0	Y	Y	IM	http://www.biomedcentral.com/bmcresnotes/	Y	1756-0500
100968567	BMC surgery	BMC Surg	England	London	BioMed Central	2001			1471-2482		1471-2482	eng	N	2001.0	Y	Y	IM	http://www.biomedcentral.com/bmcsurg/	Y	1471-2482
100968571	BMC urology	BMC Urol	England	London	BioMed Central	2001			1471-2490		1471-2490	eng	N	2001.0	Y	Y	IM	http://www.biomedcentral.com/bmcurol	Y	1471-2490
101249759	BMC veterinary research	BMC Vet Res	England	London	BioMed Central	2005			1746-6148		1746-6148	eng	N	2005.0	Y	Y	IM	http://www.biomedcentral.com/bmcvetres/	Y	1746-6148
101088690	BMC women's health	BMC Womens Health	England	[London]	BioMed Central	2001			1472-6874		1472-6874	eng	N	2007.0	Y	Y	IM	http://www.biomedcentral.com/bmcwomenshealth/	Y	1472-6874
8900488	BMJ (Clinical research ed.)	BMJ	England	London	British Medical Association	1988		Weekly	1756-1833	0959-8138	0959-8138	eng	N	1988.0	Y	Y	IM	http://www.bmj.com/thebmj	Y	1756-1833
101526291	BMJ case reports	BMJ Case Rep	England	London	BMJ Pub. Group	2008			1757-790X		1757-790X	eng	N	2008.0	Y	Y	IM	http://casereports.bmj.com	Y	1757-790X
101719009	BMJ evidence-based medicine	BMJ Evid Based Med	England	[London]	BMJ Publishing Group	2018		Bimonthly	2515-4478	2515-446X	2515-446X	eng	Y	2018.0	Y	Y	IM	http://ebm.bmjjournals.com/	Y	2515-4478
101685275	BMJ global health	BMJ Glob Health	England	[London]	BMJ Publishing Group Ltd	2016		Quarterly	2059-7908		2059-7908	eng	N	2020.0	Y		IM	https://gh.bmj.com/	Y	2059-7908
101745500	BMJ health & care informatics	BMJ Health Care Inform	England	London	BMJ Publishing	2019			2632-1009		2632-1009	eng	Y	2019.0	Y	Y	IM	https://informatics.bmj.com/content/by/year	Y	2632-1009
101757339	BMJ leader	BMJ Lead	England	London	BMJ Publishing Group Ltd	2017		Quarterly	2398-631X		2398-631X	eng	N	2022.0	Y	Y	IM	http://bmjleader.bmj.com/	Y	2398-631X
101761581	BMJ military health	BMJ Mil Health	England	[London]	BMJ Publishing Group Ltd.	2020		Bimonthly	2633-3775	2633-3767	2633-3767	eng	Y	2020.0	Y	Y	IM	http://jramc.bmj.com	Y	2633-3775
101552874	BMJ open	BMJ Open	England	[London]	BMJ Publishing Group Ltd	2011		Updated frequently	2044-6055		2044-6055	eng	N	2014.0	Y	Y	IM	http://bmjopen.bmj.com/content/by/year	Y	2044-6055
101641391	BMJ open diabetes research & care	BMJ Open Diabetes Res Care	England	London	Published by BMJ in partnership with the American Diabetes Association	2013			2052-4897		2052-4897	eng	N	2019.0	Y	Y	IM	https://drc.bmj.com/	Y	2052-4897
101660690	BMJ open gastroenterology	BMJ Open Gastroenterol	England	[London]	BMJ Publishing Group Ltd & British Society of Gastroenterology	2014			2054-4774		2054-4774	eng	N	2020.0	Y		IM	https://bmjopengastro.bmj.com	Y	2054-4774
101714806	BMJ open ophthalmology	BMJ Open Ophthalmol	England	[London]	BMJ Publishing Group Ltd.	2016			2397-3269		2397-3269	eng	N	2022.0	Y	Y	IM	http://bmjophth.bmj.com/	Y	2397-3269
101710381	BMJ open quality	BMJ Open Qual	England	London	BMJ Publishing Group	2017			2399-6641		2399-6641	eng	N	2019.0	Y	Y	IM	https://bmjopenquality.bmj.com/	Y	2399-6641
101638061	BMJ open respiratory research	BMJ Open Respir Res	England	London	BMJ Publishing Group Ltd & British Thoracic Society	2013			2052-4439		2052-4439	eng	N	2019.0	Y	Y	IM	https://bmjopenrespres.bmj.com/	Y	2052-4439
101715309	BMJ paediatrics open	BMJ Paediatr Open	England	London	BMJ Publishing Group	2017			2399-9772		2399-9772	eng	N	2021.0	Y	Y	IM	http://bmjpaedsopen.bmj.com/content/by/year	Y	2399-9772
101546984	BMJ quality & safety	BMJ Qual Saf	England	London	BMJ Pub. Group	2011		Monthly	2044-5423	2044-5415	2044-5415	eng	Y	2011.0	Y	Y	H	http://qhc.bmjjournals.com/contents-by-date.0.shtml	Y	2044-5423
101715577	BMJ sexual & reproductive health	BMJ Sex Reprod Health	England	London	BMJ Publishing Group Ltd.	2018		Quarterly	2515-2009	2515-1991	2515-1991	eng	Y	2018.0	Y	Y	IM	http://jfprhc.bmj.com/content/by/year	Y	2515-2009
101565123	BMJ supportive & palliative care	BMJ Support Palliat Care	England	London	BMJ Publishing Group	2011		Quarterly	2045-4368	2045-435X	2045-435X	eng	N	2011.0	Y	Y	IM	http://spcare.bmj.com/content/by/year	Y	2045-4368
101222431	Body image	Body Image	Netherlands	[Amsterdam ;	Elsevier	2004		Quarterly	1873-6807	1740-1445	1740-1445	eng	N	2007.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/17401445	Y	1873-6807
0414106	Boletín médico del Hospital Infantil de México	Bol Med Hosp Infant Mex	Mexico	Ciudad de México	Permanyer	1944		Bimonthly,	1665-1146	0539-6115	0539-6115	spa	N	1965.0	Y	Y	IM	https://bmhim.com/index.php	Y	1665-1146
8504048	Bone	Bone	United States	New York	Elsevier Science	1985		Bimonthly	1873-2763	8756-3282	1873-2763	eng	N	1985.0	Y	Y	IM	https://www.sciencedirect.com/science/journal/87563282	Y	1873-2763
101599229	The bone & joint journal	Bone Joint J	England	London	British Editorial Society of Bone & Joint Surgery	2013		Monthly	2049-4408	2049-4394	2049-4394	eng	Y	2013.0	Y	Y	IM	http://www.bjj.boneandjoint.org.uk/content/by/year	Y	2049-4408
8702459	Bone marrow transplantation	Bone Marrow Transplant	England	London	Nature Publishing Group	1986		Semimonthly,	1476-5365	0268-3369	0268-3369	eng	N	1986.0	Y	Y	IM	http://www.nature.com/bmt/archive/index.html	Y	1476-5365
7513219	British dental journal	Br Dent J	England	London	British Dental Journal	1903		Semimonthly,	1476-5373	0007-0610	0007-0610	eng	N	1965.0	Y	Y	IM	http://www.nature.com/bdj	Y	1476-5373
0372541	British journal of anaesthesia	Br J Anaesth	England	[London]	Elsevier	1923		Monthly	1471-6771	0007-0912	0007-0912	eng	N	1965.0	Y	Y	IM	https://www.sciencedirect.com/science/journal/00070912	Y	1471-6771
9309208	British journal of biomedical science	Br J Biomed Sci	Switzerland	Lausanne, Switzerland	Frontiers Media SA	1993		Quarterly	2474-0896	0967-4845	0967-4845	eng	Y	1993.0	Y	Y	IM	http://www.tandfonline.com/toc/tbbs20/current	Y	2474-0896
0370635	British journal of cancer	Br J Cancer	England	London	Nature Publishing Group on behalf of Cancer Research UK	1947		Semimonthly	1532-1827	0007-0920	0007-0920	eng	N	1965.0	Y	Y	IM	http://www.nature.com/bjc/archive/index.html	Y	1532-1827
7503323	British journal of clinical pharmacology	Br J Clin Pharmacol	England	Oxford	Wiley-Blackwell	1974		Monthly	1365-2125	0306-5251	0306-5251	eng	N	1975.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2125	Y	1365-2125
8105533	The British journal of clinical psychology	Br J Clin Psychol	England	West Sussex, England	Wiley-Blackwell	1981		Quarterly		0144-6657	0144-6657	eng	N	1989.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2044-8260	Y	0144-6657
9815827	British journal of community nursing	Br J Community Nurs	England	London	MA Healthcare Ltd	199u		Sixteen no. a year,		1462-4753	1462-4753	eng	N	2000.0	Y	Y	N	http://www.magonlinelibrary.com/toc/bjcn/current	Y	1462-4753
0004041	The British journal of dermatology	Br J Dermatol	England	Oxford	Oxford University Press	1951		Monthly	1365-2133	0007-0963	0007-0963	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2133	Y	1365-2133
8308022	The British journal of developmental psychology	Br J Dev Psychol	England	Chichester	Wiley-Blackwell	1983		Four no. a year	2044-835X	0261-510X	0261-510X	eng	N	2009.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2044-835X	Y	2044-835X
0370636	The British journal of educational psychology	Br J Educ Psychol	England	Chichester	Wiley-Blackwell	1931		Four no. a year,	2044-8279	0007-0998	0007-0998	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2044-8279	Y	2044-8279
9005323	The British journal of general practice : the journal of the Royal College of General Practitioners	Br J Gen Pract	England	London	Royal College of General Practitioners	1990		Monthly	1478-5242	0960-1643	0960-1643	eng	N	1990.0	Y	Y	IM	http://bjgp.org/content/by/year	Y	1478-5242
0372544	British journal of haematology	Br J Haematol	England	Oxford	Wiley-Blackwell	1955		Twenty three times a year,	1365-2141	0007-1048	0007-1048	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2141	Y	1365-2141
9605409	British journal of health psychology	Br J Health Psychol	England	Chichester	Wiley-Blackwell	1996		Four no. a year	2044-8287	1359-107X	1359-107X	eng	N	2003.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2044-8287	Y	2044-8287
0144554	British journal for the history of science	Br J Hist Sci	England	Cambridge	Cambridge University Press	1962		Four no. a year,	1474-001X	0007-0874	0007-0874	eng	N	1965.0	Y	Y	QIS	http://www.journals.cambridge.org/action/displayJournal?jid=BJH	Y	1474-001X
101257109	British journal of hospital medicine (London, England : 2005)	Br J Hosp Med (Lond)	England	London	MA Healthcare	2005		Monthly		1750-8460	1750-8460	eng	Y	2005.0	Y	Y	IM	http://www.magonlinelibrary.com/loi/hmed	Y	1750-8460
0004047	The British journal of mathematical and statistical psychology	Br J Math Stat Psychol	England	Chichester	Wiley-Blackwell	1965		Three no. a year,	2044-8317	0007-1102	0007-1102	eng	N	1966.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2044-8317	Y	2044-8317
8800054	British journal of neurosurgery	Br J Neurosurg	England	Abingdon, Oxfordshire	Taylor & Francis	1987		Bimonthly,	1360-046X	0268-8697	0268-8697	eng	N	1987.0	Y	Y	IM	http://www.tandfonline.com/loi/ibjn20	Y	1360-046X
9212059	British journal of nursing (Mark Allen Publishing)	Br J Nurs	England	London	MA Healthcare	1992		Twenty two no. a year		0966-0461	0966-0461	eng	N	1992.0	Y	Y	N	http://www.magonlinelibrary.com/toc/bjon/current	Y	0966-0461
0372547	The British journal of nutrition	Br J Nutr	England	Wallingford, Oxon, UK	Published on behalf of the Nutrition Society by CABI Publishing	1947		Twenty-four no. a year,	1475-2662	0007-1145	0007-1145	eng	N	1965.0	Y	Y	IM	https://www.cambridge.org/core/journals/british-journal-of-nutrition	Y	1475-2662
0421041	The British journal of ophthalmology	Br J Ophthalmol	England	London	BMJ Pub. Group	1917		Monthly	1468-2079	0007-1161	0007-1161	eng	N	1965.0	Y	Y	IM	http://bjo.bmj.com/	Y	1468-2079
8405235	The British journal of oral & maxillofacial surgery	Br J Oral Maxillofac Surg	Scotland	Edinburgh, U.K.	Churchill Livingstone	1984		Six no. a year	1532-1940	0266-4356	0266-4356	eng	N	1984.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/02664356	Y	1532-1940
7502536	British journal of pharmacology	Br J Pharmacol	England	London	Wiley	1968		Twenty four no. a year	1476-5381	0007-1188	0007-1188	eng	N	1968.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1476-5381	Y	1476-5381
0342367	The British journal of psychiatry : the journal of mental science	Br J Psychiatry	England	[Cambridge]	Cambridge University Press	1963		Monthly	1472-1465	0007-1250	0007-1250	eng	N	1965.0	Y	Y	IM	https://www.cambridge.org/core/journals/the-british-journal-of-psychiatry	Y	1472-1465
9001294	The British journal of psychiatry. Supplement	Br J Psychiatry Suppl	England	London	Royal College of Psychiatrists	1988		Irregular		0960-5371	0960-5371	eng	N	1988.0	Y	Y	IM	https://www.cambridge.org/core/journals/the-british-journal-of-psychiatry/all-issues	Y	0960-5371
0373124	British journal of psychology (London, England : 1953)	Br J Psychol	England	West Sussex, England	Wiley-Blackwell	1953		Quarterly	2044-8295	0007-1269	0007-1269	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2044-8295	Y	2044-8295
0373125	The British journal of radiology	Br J Radiol	England	London	British Institute of Radiology.	1928		Monthly	1748-880X	0007-1285	0007-1285	eng	N	1965.0	Y	Y	IM	http://www.birpublications.org/toc/bjr/current	Y	1748-880X
8105534	The British journal of social psychology	Br J Soc Psychol	England	Chichester	Wiley-Blackwell	1981		Quarterly	2044-8309	0144-6665	0144-6665	eng	N	1981.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2044-8309	Y	2044-8309
0373126	The British journal of sociology	Br J Sociol	England	London	published by Wiley-Blackwell on behalf of the London School of Economics and Political Science	1950		Quarterly	1468-4446	0007-1315	0007-1315	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-4446	Y	1468-4446
0432520	British journal of sports medicine	Br J Sports Med	England	London	BMJ Publishing Group	1969		Bimonthly,	1473-0480	0306-3674	0306-3674	eng	N	1974.0	Y	Y	IM	http://bjsm.bmjjournals.com/	Y	1473-0480
0372553	The British journal of surgery	Br J Surg	England	[Oxford]	Oxford University Press	1913		Monthly	1365-2168	0007-1323	0007-1323	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1365-2168	Y	1365-2168
0376542	British medical bulletin	Br Med Bull	England	London	Oxford University Press	1943		Four no. a year,	1471-8391	0007-1420	0007-1420	eng	N	1965.0	Y	Y	IM	http://bmb.oxfordjournals.org/archive/	Y	1471-8391
15740290R	British poultry science	Br Poult Sci	England	Abingdon, Oxford	Taylor & Francis	1960		Bimonthly,	1466-1799	0007-1668	0007-1668	eng	N	1965.0	Y	Y	IM	http://www.tandfonline.com/loi/cbps	Y	1466-1799
101137600	Brachytherapy	Brachytherapy	United States	New York, NY	Elsevier, 2002-	2002		Four no. a year	1873-1449	1538-4721	1538-4721	eng	N	2002.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/15384721	Y	1873-1449
0372537	Brain : a journal of neurology	Brain	England	Oxford	Oxford University Press	1878		Monthly,	1460-2156	0006-8950	0006-8950	eng	N	1965.0	Y	Y	IM	https://academic.oup.com/brain	Y	1460-2156
101570837	Brain and behavior	Brain Behav	United States	Hoboken, NJ	John Wiley & Sons	2011		Irregular	2162-3279			eng	N	2014.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/1650/	Y	2162-3279
0151620	Brain, behavior and evolution	Brain Behav Evol	Switzerland	Basel, New York	Karger.	1968		8 no. a year,	1421-9743	0006-8977	0006-8977	eng	N	1970.0	Y	Y	IM	http://www.karger.com/bbe/	Y	1421-9743
8800478	Brain, behavior, and immunity	Brain Behav Immun	Netherlands	Amsterdam	Elsevier	1987		Six no. a year	1090-2139	0889-1591	0889-1591	eng	N	1987.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/08891591	Y	1090-2139
8218014	Brain and cognition	Brain Cogn	United States	New York	Academic Press	1982		Nine no. a year	1090-2147	0278-2626	0278-2626	eng	N	1984.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/02782626	Y	1090-2147
101550313	Brain connectivity	Brain Connect	United States	New Rochelle, NY	Mary Ann Liebert, Inc.	2011		Bimonthly	2158-0022	2158-0014	2158-0014	eng	N	2011.0	Y	Y	IM	http://www.liebertonline.com/loi/brain	Y	2158-0022
7909235	Brain & development	Brain Dev	Netherlands	Amsterdam	Elsevier	1979		Ten no. a year,	1872-7131	0387-7604	0387-7604	eng	N	1979.0	Y	Y	IM	https://www.sciencedirect.com/journal/brain-and-development	Y	1872-7131
101300405	Brain imaging and behavior	Brain Imaging Behav	United States	Secaucus, NJ	Springer	2007		Quarterly	1931-7565	1931-7557	1931-7557	eng	N	2010.0	Y	Y	IM	https://link.springer.com/journal/11682	Y	1931-7565
8710358	Brain injury	Brain Inj	England	London	Informa Healthcare	1987		Fourteen no. a year,	1362-301X	0269-9052	0269-9052	eng	N	1987.0	Y	Y	IM	http://www.tandfonline.com/loi/ibij20	Y	1362-301X
7506220	Brain and language	Brain Lang	Netherlands	Amsterdam	Elsevier	1974		Twelve no. a year,	1090-2155	0093-934X	0093-934X	eng	N	1975.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/0093934X	Y	1090-2155
101299709	Brain and nerve = Shinkei kenkyū no shinpo	Brain Nerve	Japan	Tōkyō	igaku Shoin	2007		Monthly	1344-8129	1881-6096	1881-6096	jpn	Y	2007.0	Y	N	IM		Y	1344-8129
9216781	Brain pathology (Zurich, Switzerland)	Brain Pathol	Switzerland	Zürich, Switzerland	International Society of Neuropathology	1990		Quarterly	1750-3639	1015-6305	1015-6305	eng	N	1990.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1750-3639	Y	1750-3639
0045503	Brain research	Brain Res	Netherlands	Amsterdam	Elsevier/North-Holland Biomedical Press.	1966		Sixty no. a year,	1872-6240	0006-8993	0006-8993	eng	N	1966.0	Y	Y	IM	https://www.sciencedirect.com/journal/brain-research	Y	1872-6240
7605818	Brain research bulletin	Brain Res Bull	United States	New York Ny	Elsevier Science	1976		Eighteen no. a year	1873-2747	0361-9230	0361-9230	eng	N	1976.0	Y	Y	IM	https://www.sciencedirect.com/journal/brain-research-bulletin	Y	1873-2747
