NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_id	sherpa_uri	ISSN_old_x	DOAJ_pissn	ISSN_old_y	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip
9712383	Applied psychophysiology and biofeedback	Appl Psychophysiol Biofeedback	Germany	Berlin	Springer	1997		Quarterly	1573-3270	1090-0586	1090-0586	eng	Y	1997.0	Y	Y	IM	https://link.springer.com/journal/10484	Y	1573-3270	yes	12.0	yes	yes	yes	Applied Psychophysiology and Biofeedback	1573-3270	1090-0586	http://link.springer.com/journal/10484	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	11770.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
9306253	Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture, industry and medicine	Appl Radiat Isot	England	Oxford ; New York	Pergamon Press	1993		Monthly	1872-9800	0969-8043	0969-8043	eng	Y	1993.0	Y	Y	IM	https://www.sciencedirect.com/journal/applied-radiation-and-isotopes	Y	1872-9800	yes	12.0	yes	yes	yes	Applied Radiation and Isotopes	1872-9800	0969-8043	http://www.journals.elsevier.com/applied-radiation-and-isotopes/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	12443.0	https://v2.sherpa.ac.uk/id/publisher_policy/2943																									
0372406	Applied spectroscopy	Appl Spectrosc	United States	Thousand Oaks, CA	Sage	1951		Monthly,	1943-3530	0003-7028	0003-7028	eng	N	2003.0	Y	Y	IM	https://www.osapublishing.org/as/home.cfm	Y	1943-3530	yes	0.0	yes	yes	yes	Applied Spectroscopy	1943-3530	0003-7028	http://asp.sagepub.com/	592.0	us	associate_organisation	http://www.s-a-s.org/	Society for Applied Spectroscopy	13350.0	https://v2.sherpa.ac.uk/id/publisher_policy/65																									
8500246	Aquatic toxicology (Amsterdam, Netherlands)	Aquat Toxicol	Netherlands	Amsterdam, Netherlands	Elsevier/North Holland Biomedical Press	1981		20 no. a year,	1879-1514	0166-445X	0166-445X	eng	N	2000.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/0166445X	Y	1879-1514	yes	12.0	yes	yes	yes	Aquatic Toxicology	1879-1514	0166-445X	http://www.journals.elsevier.com/aquatic-toxicology/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	15852.0	https://v2.sherpa.ac.uk/id/publisher_policy/3329																									
101298363	Arab journal of gastroenterology : the official publication of the Pan-Arab Association of Gastroenterology	Arab J Gastroenterol	Egypt	Amsterdam	Elsevier	2000		Quarterly	2090-2387	1687-1979	1687-1979	eng	N	2011.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/16871979	Y	2090-2387	yes	12.0	yes	yes	yes	Arab Journal of Gastroenterology	2090-2387	1687-1979	http://www.elsevier.com/journals/arab-journal-of-gastroenterology/1687-1979/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	13734.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
101222433	Archives of animal nutrition	Arch Anim Nutr	England	Abingdon, Oxfordshire, U.K.	Taylor & Francis	2004		Bimonthly	1477-2817	1745-039X	1477-2817	eng	Y	2004.0	Y	Y	IM	http://www.tandfonline.com/openurl?genre=journal&eissn=1477-2817	Y	1477-2817	yes	12.0	yes	yes	yes	Archives of Animal Nutrition	1477-2817	1745-039X	https://www.tandfonline.com/journals/GAAN	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	4954.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
0372460	Archivos argentinos de pediatría	Arch Argent Pediatr	Argentina	Buenos Aires	Sociedad Argentina de Pediatría	1930		Six no. a year	1668-3501	0325-0075	0325-0075	spa	N	1965.0	Y	Y	IM	https://www.sap.org.ar/publicaciones/archivos/numeros-anteriores.html#	Y	1668-3501																																									
0372430	Archives of biochemistry and biophysics	Arch Biochem Biophys	United States	San Diego, CA	Elsevier	1951		Twenty four no. a year,	1096-0384	0003-9861	0003-9861	eng	N	1965.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00039861	Y	1096-0384	yes	12.0	yes	yes	yes	Archives of Biochemistry and Biophysics	1096-0384	0003-9861	http://www.journals.elsevier.com/archives-of-biochemistry-and-biophysics/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	11269.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
101777538	Archivos de bronconeumología	Arch Bronconeumol (Engl Ed)	Spain	[Spain]	Elsevier España	19uu		Monthly	1579-2129		2173-5751	eng	N	2018.0	Y	Y	IM	https://www.sciencedirect.com/journal/archivos-de-bronconeumologia-english-edition	Y	1579-2129	yes	12.0	yes			Archivos de Bronconeumología	1579-2129	0300-2896	http://www.elsevier.com/journals/archivos-de-bronconeumologia/0300-2896	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	28923.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
101126728	Archivos de cardiología de México	Arch Cardiol Mex	Mexico	[Mexico, D.F.]	Permanyer Mexico	2001		Quarterly	1665-1731	1405-9940	1665-1731	eng	Y	2001.0	Y	Y	IM	http://www.archivoscardiologia.com/	Y	1665-1731																	1665-1731	1665-1731		Archivos de Cardiología de México	1665-1731	No	2018-09-11T13:58:42Z	2018.0	yes																
101465655	Archives of cardiovascular diseases	Arch Cardiovasc Dis	Netherlands	Amsterdam ;	Elsevier Masson	2008		Monthly	1875-2128	1875-2136	1875-2128	eng	Y	2008.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/18752136	Y	1875-2128	yes	12.0	yes	yes	yes	Archives of Cardiovascular Diseases	1875-2128	1875-2136	http://www.elsevier.com/journals/archives-of-cardiovascular-diseases/1875-2136/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	10418.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
9004255	Archives of clinical neuropsychology : the official journal of the National Academy of Neuropsychologists	Arch Clin Neuropsychol	United States	Oxford	Oxford University Press	1986		Eight no. a year,	1873-5843	0887-6177	0887-6177	eng	N	2003.0	Y	Y	IM	http://acn.oxfordjournals.org/archive/	Y	1873-5843	yes	12.0	yes	yes	yes	Archives of Clinical Neuropsychology	1873-5843	0887-6177	https://academic.oup.com/acn/	55.0	gb	university_publisher	http://www.oxfordjournals.org/	Oxford University Press	1336.0	https://v2.sherpa.ac.uk/id/publisher_policy/1107																									
8000462	Archives of dermatological research	Arch Dermatol Res	Germany	Berlin	Springer Verlag	1978		Ten no. a year,	1432-069X	0340-3696	0340-3696	eng	N	1978.0	Y	Y	IM	https://link.springer.com/journal/403	Y	1432-069X	yes	12.0	yes	yes	yes	Archives of Dermatological Research	1432-069X	0340-3696	http://link.springer.com/journal/403	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	7851.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
0372434	Archives of disease in childhood	Arch Dis Child	England	London :	BMJ Pub. Group [etc.]	1926		Twelve no. a year	1468-2044	0003-9888	0003-9888	eng	N	1965.0	Y	Y	IM	http://adc.bmjjournals.com/	Y	1468-2044	yes	0.0	yes	yes	yes	Archives of Disease in Childhood	1468-2044	0003-9888	https://adc.bmj.com/	25.0	gb	commercial_publisher	http://group.bmj.com/	BMJ Publishing Group	1664.0	https://v2.sherpa.ac.uk/id/publisher_policy/25																									
101220684	Archives of disease in childhood. Education and practice edition	Arch Dis Child Educ Pract Ed	England	London	BMJ Pub. Group	2004		Four no. a year	1743-0593	1743-0585	1743-0585	eng	N	2007.0	Y	Y	IM	http://ep.bmj.com/	Y	1743-0593	yes	0.0	yes	yes	yes	Archives of Disease in Childhood: Education & Practice	1743-0593	1743-0585	https://ep.bmj.com/	25.0	gb	commercial_publisher	http://group.bmj.com/	BMJ Publishing Group	36895.0	https://v2.sherpa.ac.uk/id/publisher_policy/25																									
9501297	Archives of disease in childhood. Fetal and neonatal edition	Arch Dis Child Fetal Neonatal Ed	England	London	British Medical Association	1988		Bimonthly,	1468-2052	1359-2998	1359-2998	eng	Y	1988.0	Y	Y	IM	http://fn.bmj.com/	Y	1468-2052	yes	0.0	yes	yes	yes	Archives of Disease in Childhood. Fetal and Neonatal Edition	1468-2052	1359-2998	https://fn.bmj.com/	25.0	gb	commercial_publisher	http://group.bmj.com/	BMJ Publishing Group	36672.0	https://v2.sherpa.ac.uk/id/publisher_policy/25																									
101652058	Archives of endocrinology and metabolism	Arch Endocrinol Metab	Brazil	São Paulo, SP	Segmento Farma Editores	2015		Bimonthly	2359-4292	2359-3997	2359-3997	eng	Y	2015.0	Y	Y	IM	http://www.abem-sbem.org.br/	Y	2359-4292																	2359-4292	2359-4292		Archives of Endocrinology and Metabolism	2359-4292	No	2017-02-09T23:50:11Z	2017.0	yes																
0357245	Archives of environmental contamination and toxicology	Arch Environ Contam Toxicol	United States	New York	Springer-Verlag.	1973		Eight no. a year	1432-0703	0090-4341	0090-4341	eng	N	1973.0	Y	Y	IM	https://link.springer.com/journal/244	Y	1432-0703	yes	12.0	yes	yes	yes	Archives of Environmental Contamination and Toxicology	1432-0703	0090-4341	http://link.springer.com/journal/244	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	11811.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
101282564	Archives of environmental & occupational health	Arch Environ Occup Health	United States	Philadelphia		2005		Eight issues a year,	2154-4700	1933-8244	1933-8244	eng	Y	2005.0	Y	Y	IM	https://www.tandfonline.com/loi/vaeh20	Y	2154-4700	yes	12.0	yes	yes	yes	Archives of Environmental and Occupational Health	2154-4700	1933-8244	https://www.tandfonline.com/journals/VAEH	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	33104.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
0064757	Archivos españoles de urología	Arch Esp Urol	Spain	Madrid	Iniestares	1944		Ten no. a year	1576-8260	0004-0614	0004-0614	spa	N	1978.0	Y	N	IM		Y	1576-8260																																									
8214379	Archives of gerontology and geriatrics	Arch Gerontol Geriatr	Netherlands	Amsterdam	Elsevier Biomedical Press	1982		Bimonthly,	1872-6976	0167-4943	0167-4943	eng	N	2003.0	Y	Y	IM	https://www.sciencedirect.com/journal/archives-of-gerontology-and-geriatrics	Y	1872-6976	yes	12.0	yes	yes	yes	Archives of Gerontology and Geriatrics		0167-4943	http://www.journals.elsevier.com/archives-of-gerontology-and-geriatrics/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	12425.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
8710213	Archives of gynecology and obstetrics	Arch Gynecol Obstet	Germany	Berlin	Springer Verlag	1987		8 no. a year,	1432-0711	0932-0067	0932-0067	eng	N	1987.0	Y	Y	IM	https://link.springer.com/journal/404	Y	1432-0711	yes	12.0	yes	yes	yes	Archives of Gynecology and Obstetrics	1432-0711	0932-0067	https://www.springer.com/journal/404	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	7852.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
0114365	Archivum immunologiae et therapiae experimentalis	Arch Immunol Ther Exp (Warsz)	Switzerland	Basel ;	Birkhaüser	1962		Bimonthly	1661-4917	0004-069X	0004-069X	eng	N	1965.0	Y	Y	IM	https://link.springer.com/journal/5	Y	1661-4917	yes	12.0	yes			Archivum Immunologiae et Therapiae Experimentalis	1661-4917	0004-069X	http://link.springer.com/journal/5	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	15619.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
8501752	Archives of insect biochemistry and physiology	Arch Insect Biochem Physiol	United States	New York, NY	Wiley	1983		Monthly,	1520-6327	0739-4462	0739-4462	eng	N	1990.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6327	Y	1520-6327	yes	12.0	yes	yes	yes	Archives of Insect Biochemistry and Physiology	1520-6327	0739-4462	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6327	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	13817.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
100889644	Archives of Iranian medicine	Arch Iran Med	Iran	Tehran	Academy of Medical Sciences of I.R. Iran	1998		Monthly,	1735-3947	1029-2977	1029-2977	eng	N	2006.0	Y	Y	IM	http://www.aimjournal.ir/Archive	Y	1735-3947																																									
0372441	Archives italiennes de biologie	Arch Ital Biol	Italy	Pisa	Universita Degli Studi Di Pisa	1882		Four no. a year		0003-9829	0003-9829	fre	N	1965.0	Y	N	IM		Y	0003-9829																																									
9308247	Archivio italiano di urologia, andrologia : organo ufficiale [di] Società italiana di ecografia urologica e nefrologica	Arch Ital Urol Androl	Italy	Pavia, Italy	PagePress	1993		Five no. a year	2282-4197	1124-3562	1124-3562	ita	Y	1993.0	Y	Y	IM	https://www.pagepressjournals.org/index.php/aiua	Y	2282-4197	yes	0.0	yes			Archivio Italiano di Urologia e Andrologia	2282-4197	1124-3562	http://www.aiua.it/	644.0	it	commercial_publisher	http://www.pagepress.org/	PAGEpress	25321.0	https://v2.sherpa.ac.uk/id/publisher_policy/644	2282-4197	2282-4197		Archivio Italiano di Urologia e Andrologia	2282-4197	No	2016-02-10T13:31:20Z	2016.0	yes																
9312706	Archives of medical research	Arch Med Res	United States	New York, NY	Elsevier Science	1992		Eight no. a year,	1873-5487	0188-4409	0188-4409	eng	Y	1992.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/01884409	Y	1873-5487	yes	12.0	yes	yes	yes	Archives of Medical Research		0188-4409	http://www.journals.elsevier.com/archives-of-medical-research/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	12426.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
1260766	Archiwum medycyny sa̧dowej i kryminologii	Arch Med Sadowej Kryminol	Poland	Poznán	Termedia Wydawnictwo Medyczne	1968		Quarterly	1689-1716	0324-8267	0324-8267	eng	N	2002.0	Y	Y	IM	http://www.termedia.pl/Journal/Archiwum_Medycyny_Sadowej_i_Kryminologii-82	Y	1689-1716	yes	0.0	yes			Archiwum Medycyny S&#261;dowej i Kryminologii	1689-1716	0324-8267	https://www.termedia.pl/Journal/Archives_of_Forensic_Medicine_and_Criminology-82	3007.0	pl	commercial_publisher	https://www.termedia.pl/	Termedia Publishing	32721.0	https://v2.sherpa.ac.uk/id/publisher_policy/3007	1689-1716	1689-1716		Archives of Forensic Medicine and Criminology	1689-1716	No	2016-01-25T11:13:00Z	2016.0	yes																
0410427	Archives of microbiology	Arch Microbiol	Germany	Berlin, New York	Springer-Verlag.	1974		Monthly	1432-072X	0302-8933	0302-8933	eng	Y	1974.0	Y	Y	IM	https://link.springer.com/journal/203	Y	1432-072X	yes	12.0	yes	yes	yes	Archives of Microbiology	1432-072X	0302-8933	http://link.springer.com/journal/203	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	7853.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
0116711	Archives of oral biology	Arch Oral Biol	England	Oxford	Pergamon Press	1959		Monthly	1879-1506	0003-9969	0003-9969	eng	N	1965.0	Y	Y	IM	https://www.sciencedirect.com/journal/archives-of-oral-biology	Y	1879-1506	yes	12.0	yes	yes	yes	Archives of Oral Biology		0003-9969	https://www.sciencedirect.com/journal/archives-of-oral-biology	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	4277.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
9011043	Archives of orthopaedic and trauma surgery	Arch Orthop Trauma Surg	Germany	Berlin	Springer Verlag	1989		Twelve no. a year,	1434-3916	0936-8051	0936-8051	eng	N	1989.0	Y	Y	IM	https://link.springer.com/journal/402	Y	1434-3916	yes	12.0	yes	yes	yes	Archives of Orthopaedic and Trauma Surgery	1434-3916	0936-8051	https://www.springer.com/journal/402	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	7854.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
101318988	Archives of osteoporosis	Arch Osteoporos	England	London	Springer	2006		Annual	1862-3514	1862-3522		eng	N	2011.0	Y	Y	IM	https://link.springer.com/journal/11657	Y	1862-3514	yes	12.0	yes	yes	yes	Archives of Osteoporosis	1862-3514	1862-3522	http://link.springer.com/journal/11657	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	11812.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
7607091	Archives of pathology & laboratory medicine	Arch Pathol Lab Med	United States	Northfield,  Ill.	College of American Pathologists	1976		Monthly	1543-2165	0003-9985	0003-9985	eng	N	1979.0	Y	Y	IM	http://arpa.allenpress.com/arpaonline/?request=index-html	Y	1543-2165	yes	0.0	yes			Archives of Pathology & Laboratory Medicine	1543-2165	0003-9985	http://www.archivesofpathology.org/?code=coap-site	648.0	us	society_publisher	http://www.cap.org/	College of American Pathologists	15040.0	https://v2.sherpa.ac.uk/id/publisher_policy/648																									
9421356	Archives de pédiatrie : organe officiel de la Sociéte française de pédiatrie	Arch Pediatr	France	Paris	Elsevier	1994		Twelve no. a year	1769-664X	0929-693X	0929-693X	fre	Y	1994.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/0929693X	Y	1769-664X	yes	12.0	yes			Archives de Pédiatrie	1769-664X	0929-693X	http://www.elsevier.com/journals/archives-de-pediatrie/0929-693x	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	28921.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
0330167	Archiv der Pharmazie	Arch Pharm (Weinheim)	Germany	Weinheim Germany	Wiley-VCH Verlag GmbH & Co. KGaA	1972		Monthly	1521-4184	0365-6233	0365-6233	ger	N	1972.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-4184	Y	1521-4184	yes	12.0	yes	yes	yes	Archiv der Pharmazie	1521-4184	0365-6233	https://www.wiley-vch.de/en/shop/journals/107	79.0	de	imprint	http://www.wiley-vch.de/publish/en/	Wiley-VCH Verlag	1323.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
8000036	Archives of pharmacal research	Arch Pharm Res	Korea (South)	Seoul	Pharmaceutical Society of Korea.	1978		Six no. a year		0253-6269	0253-6269	eng	N	1998.0	Y	Y	IM	https://link.springer.com/journal/12272	Y	0253-6269	yes	12.0	yes	yes	yes	Archives of Pharmacal Research	1976-3786	0253-6269	http://link.springer.com/journal/12272	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	11813.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291										1978.0	2009.0	South Korea	Pharmaceutical Society of Korea	0	Archives of Pharmacal Research	Springer Nature	Subscription	0.0	-	3000	Health	1.0	0.0	12.0	yes
2985158R	Archives of physical medicine and rehabilitation	Arch Phys Med Rehabil	United States	Philadelphia, PA	W.B. Saunders	1953		Monthly	1532-821X	0003-9993	0003-9993	eng	N	1965.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00039993	Y	1532-821X	yes	12.0	yes	yes	yes	Archives of Physical Medicine and Rehabilitation		0003-9993	http://www.journals.elsevier.com/archives-of-physical-medicine-and-rehabilitation/	12420.0	us	associate_organisation	https://acrm.org/	American Congress of Rehabilitation Medicine	4731.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
